,Location type,ParentLocation,PM25 Value,Average PM25
8124,Country,Africa,34.07,23.53843492063492
8125,Country,Africa,34.2,23.53843492063492
8126,Country,Africa,34.2,23.53843492063492
8127,Country,Africa,34.3,23.53843492063492
8128,Country,Europe,34.39,23.53843492063492
8129,Country,Africa,34.46,23.53843492063492
8130,Country,Africa,34.48,23.53843492063492
8131,Country,Africa,34.52,23.53843492063492
8132,Country,Europe,34.57,23.53843492063492
8133,Country,Africa,34.67,23.53843492063492
8134,Country,Africa,34.71,23.53843492063492
8135,Country,Africa,34.81,23.53843492063492
8136,Country,Africa,34.85,23.53843492063492
8137,Country,Africa,34.95,23.53843492063492
8138,Country,Europe,34.99,23.53843492063492
8139,Country,Africa,35.11,23.53843492063492
8140,Country,Africa,35.17,23.53843492063492
8141,Country,Eastern Mediterranean,35.18,23.53843492063492
8142,Country,Africa,35.19,23.53843492063492
8143,Country,Africa,35.19,23.53843492063492
8144,Country,Africa,35.4,23.53843492063492
8145,Country,Africa,35.57,23.53843492063492
8146,Country,Eastern Mediterranean,35.63,23.53843492063492
8147,Country,Europe,35.64,23.53843492063492
8148,Country,Africa,35.82,23.53843492063492
8149,Country,Europe,35.85,23.53843492063492
8150,Country,Europe,35.89,23.53843492063492
8151,Country,Eastern Mediterranean,35.9,23.53843492063492
8152,Country,Africa,35.97,23.53843492063492
8153,Country,Europe,36.07,23.53843492063492
8154,Country,Europe,36.52,23.53843492063492
8155,Country,Africa,36.52,23.53843492063492
8156,Country,Eastern Mediterranean,36.57,23.53843492063492
8157,Country,Europe,36.57,23.53843492063492
8158,Country,Africa,36.66,23.53843492063492
8159,Country,Africa,36.7,23.53843492063492
8160,Country,Africa,36.83,23.53843492063492
8161,Country,Africa,36.86,23.53843492063492
8162,Country,Africa,36.86,23.53843492063492
8163,Country,Eastern Mediterranean,37.04,23.53843492063492
8164,Country,Africa,37.17,23.53843492063492
8165,Country,Africa,37.17,23.53843492063492
8166,Country,Africa,37.19,23.53843492063492
8167,Country,Africa,37.26,23.53843492063492
8168,Country,Eastern Mediterranean,37.34,23.53843492063492
8169,Country,Africa,37.42,23.53843492063492
8170,Country,Europe,37.44,23.53843492063492
8171,Country,Africa,37.61,23.53843492063492
8172,Country,Africa,37.63,23.53843492063492
8173,Country,Africa,38.05,23.53843492063492
8174,Country,Europe,38.14,23.53843492063492
8175,Country,Africa,38.29,23.53843492063492
8176,Country,South-East Asia,38.38,23.53843492063492
8177,Country,Africa,38.47,23.53843492063492
8178,Country,Eastern Mediterranean,38.61,23.53843492063492
8179,Country,Africa,38.61,23.53843492063492
8180,Country,Africa,38.72,23.53843492063492
8181,Country,Europe,38.72,23.53843492063492
8182,Country,Eastern Mediterranean,38.77,23.53843492063492
8183,Country,Africa,38.82,23.53843492063492
8184,Country,Africa,38.87,23.53843492063492
8185,Country,Africa,39.0,23.53843492063492
8186,Country,Africa,39.13,23.53843492063492
8187,Country,Africa,39.32,23.53843492063492
8188,Country,Africa,39.46,23.53843492063492
8189,Country,South-East Asia,39.48,23.53843492063492
8190,Country,Europe,39.61,23.53843492063492
8191,Country,Eastern Mediterranean,39.71,23.53843492063492
8192,Country,Africa,39.71,23.53843492063492
8193,Country,Africa,39.9,23.53843492063492
8194,Country,Americas,4.59,23.53843492063492
8195,Country,Americas,4.92,23.53843492063492
8196,Country,Americas,4.92,23.53843492063492
8197,Country,Americas,4.92,23.53843492063492
8198,Country,Africa,40.39,23.53843492063492
8199,Country,Eastern Mediterranean,40.53,23.53843492063492
8200,Country,Eastern Mediterranean,40.54,23.53843492063492
8201,Country,Eastern Mediterranean,40.55,23.53843492063492
8202,Country,South-East Asia,40.55,23.53843492063492
8203,Country,South-East Asia,40.65,23.53843492063492
8204,Country,Africa,40.75,23.53843492063492
8205,Country,Africa,40.75,23.53843492063492
8206,Country,South-East Asia,40.79,23.53843492063492
8207,Country,Africa,40.99,23.53843492063492
8208,Country,Eastern Mediterranean,41.03,23.53843492063492
8209,Country,Eastern Mediterranean,41.17,23.53843492063492
8210,Country,Africa,41.2,23.53843492063492
8211,Country,Africa,41.32,23.53843492063492
8212,Country,Africa,41.33,23.53843492063492
8213,Country,Europe,41.37,23.53843492063492
8214,Country,Europe,41.55,23.53843492063492
8215,Country,Africa,41.61,23.53843492063492
8216,Country,Eastern Mediterranean,41.65,23.53843492063492
8217,Country,South-East Asia,41.66,23.53843492063492
8218,Country,Africa,41.69,23.53843492063492
8219,Country,Europe,41.97,23.53843492063492
8220,Country,Africa,42.21,23.53843492063492
8221,Country,Eastern Mediterranean,42.41,23.53843492063492
8222,Country,Western Pacific,43.01,23.53843492063492
8223,Country,Africa,43.08,23.53843492063492
8224,Country,Eastern Mediterranean,43.18,23.53843492063492
8225,Country,Africa,43.2,23.53843492063492
8226,Country,Africa,43.27,23.53843492063492
8227,Country,Africa,43.42,23.53843492063492
8228,Country,Eastern Mediterranean,43.53,23.53843492063492
8229,Country,Eastern Mediterranean,43.81,23.53843492063492
8230,Country,Eastern Mediterranean,44.05,23.53843492063492
8231,Country,Africa,44.18,23.53843492063492
8232,Country,Africa,44.5,23.53843492063492
8233,Country,Africa,44.52,23.53843492063492
8234,Country,Eastern Mediterranean,44.74,23.53843492063492
8235,Country,Europe,45.06,23.53843492063492
8236,Country,Europe,45.29,23.53843492063492
8237,Country,Africa,45.74,23.53843492063492
8238,Country,Africa,45.88,23.53843492063492
8239,Country,Europe,46.46,23.53843492063492
8240,Country,Western Pacific,46.65,23.53843492063492
8241,Country,South-East Asia,46.81,23.53843492063492
8242,Country,Western Pacific,47.03,23.53843492063492
8243,Country,Europe,47.08,23.53843492063492
8244,Country,Africa,48.15,23.53843492063492
8245,Country,Europe,48.34,23.53843492063492
8246,Country,Africa,48.39,23.53843492063492
8247,Country,Europe,48.78,23.53843492063492
8248,Country,Europe,49.34,23.53843492063492
8249,Country,Africa,49.45,23.53843492063492
8250,Country,Africa,49.57,23.53843492063492
8251,Country,Africa,49.62,23.53843492063492
8252,Country,South-East Asia,49.97,23.53843492063492
8253,Country,Americas,5.22,23.53843492063492
8254,Country,Western Pacific,5.64,23.53843492063492
8255,Country,South-East Asia,50.0,23.53843492063492
8256,Country,Africa,50.11,23.53843492063492
8257,Country,Africa,50.15,23.53843492063492
8258,Country,Europe,50.7,23.53843492063492
8259,Country,South-East Asia,50.87,23.53843492063492
8260,Country,Europe,51.07,23.53843492063492
8261,Country,Europe,51.22,23.53843492063492
8262,Country,Western Pacific,51.58,23.53843492063492
8263,Country,Western Pacific,51.92,23.53843492063492
8264,Country,Europe,52.0,23.53843492063492
8265,Country,Africa,52.09,23.53843492063492
8266,Country,Africa,52.16,23.53843492063492
8267,Country,Africa,52.33,23.53843492063492
8268,Country,Europe,52.43,23.53843492063492
8269,Country,South-East Asia,52.74,23.53843492063492
8270,Country,Western Pacific,52.9,23.53843492063492
8271,Country,Africa,52.98,23.53843492063492
8272,Country,Eastern Mediterranean,53.35,23.53843492063492
8273,Country,Africa,53.47,23.53843492063492
8274,Country,Europe,53.58,23.53843492063492
8275,Country,Africa,53.71,23.53843492063492
8276,Country,Africa,53.76,23.53843492063492
8277,Country,Eastern Mediterranean,54.03,23.53843492063492
8278,Country,South-East Asia,54.13,23.53843492063492
8279,Country,Africa,54.15,23.53843492063492
8280,Country,Africa,54.19,23.53843492063492
8281,Country,Africa,54.4,23.53843492063492
8282,Country,Eastern Mediterranean,54.48,23.53843492063492
8283,Country,Africa,54.57,23.53843492063492
8284,Country,Western Pacific,54.58,23.53843492063492
8285,Country,Africa,54.59,23.53843492063492
8286,Country,Eastern Mediterranean,54.69,23.53843492063492
8287,Country,South-East Asia,54.71,23.53843492063492
8288,Country,Eastern Mediterranean,54.72,23.53843492063492
8289,Country,South-East Asia,55.05,23.53843492063492
8290,Country,Europe,55.1,23.53843492063492
8291,Country,South-East Asia,55.18,23.53843492063492
8292,Country,Europe,55.25,23.53843492063492
8293,Country,Eastern Mediterranean,55.29,23.53843492063492
8294,Country,Eastern Mediterranean,55.31,23.53843492063492
8295,Country,Eastern Mediterranean,55.34,23.53843492063492
8296,Country,South-East Asia,55.58,23.53843492063492
8297,Country,Eastern Mediterranean,55.7,23.53843492063492
8298,Country,Eastern Mediterranean,56.24,23.53843492063492
8299,Country,Eastern Mediterranean,56.42,23.53843492063492
8300,Country,Western Pacific,56.44,23.53843492063492
8301,Country,Eastern Mediterranean,56.65,23.53843492063492
8302,Country,Eastern Mediterranean,57.16,23.53843492063492
8303,Country,Africa,58.12,23.53843492063492
8304,Country,Eastern Mediterranean,58.17,23.53843492063492
8305,Country,Eastern Mediterranean,58.24,23.53843492063492
8306,Country,Africa,58.25,23.53843492063492
8307,Country,South-East Asia,58.26,23.53843492063492
8308,Country,South-East Asia,58.34,23.53843492063492
8309,Country,Africa,58.36,23.53843492063492
8310,Country,Europe,58.52,23.53843492063492
8311,Country,Africa,58.94,23.53843492063492
8312,Country,Eastern Mediterranean,59.04,23.53843492063492
8313,Country,Eastern Mediterranean,59.32,23.53843492063492
8314,Country,Eastern Mediterranean,59.45,23.53843492063492
8315,Country,Eastern Mediterranean,59.94,23.53843492063492
8316,Country,Americas,6.23,23.53843492063492
8317,Country,Western Pacific,6.34,23.53843492063492
8318,Country,Western Pacific,6.34,23.53843492063492
8319,Country,Europe,6.4,23.53843492063492
8320,Country,Americas,6.6,23.53843492063492
8321,Country,Americas,6.78,23.53843492063492
8322,Country,Europe,6.91,23.53843492063492
8323,Country,Western Pacific,6.93,23.53843492063492
8324,Country,Western Pacific,6.93,23.53843492063492
8325,Country,Western Pacific,6.94,23.53843492063492
8326,Country,Western Pacific,6.95,23.53843492063492
8327,Country,Western Pacific,6.95,23.53843492063492
8328,Country,Europe,60.06,23.53843492063492
8329,Country,Eastern Mediterranean,60.11,23.53843492063492
8330,Country,Eastern Mediterranean,60.2,23.53843492063492
8331,Country,South-East Asia,60.23,23.53843492063492
8332,Country,Eastern Mediterranean,60.35,23.53843492063492
8333,Country,Africa,60.36,23.53843492063492
8334,Country,Eastern Mediterranean,60.77,23.53843492063492
8335,Country,South-East Asia,61.2,23.53843492063492
8336,Country,Eastern Mediterranean,62.61,23.53843492063492
8337,Country,Europe,62.98,23.53843492063492
8338,Country,Eastern Mediterranean,63.84,23.53843492063492
8339,Country,Eastern Mediterranean,65.01,23.53843492063492
8340,Country,Eastern Mediterranean,65.28,23.53843492063492
8341,Country,Western Pacific,65.35,23.53843492063492
8342,Country,Eastern Mediterranean,66.23,23.53843492063492
8343,Country,Eastern Mediterranean,66.94,23.53843492063492
8344,Country,Eastern Mediterranean,67.72,23.53843492063492
8345,Country,Europe,67.74,23.53843492063492
8346,Country,Eastern Mediterranean,68.48,23.53843492063492
8347,Country,Eastern Mediterranean,68.92,23.53843492063492
8348,Country,Europe,7.01,23.53843492063492
8349,Country,Europe,7.03,23.53843492063492
8350,Country,Western Pacific,7.04,23.53843492063492
8351,Country,Americas,7.04,23.53843492063492
8352,Country,Western Pacific,7.05,23.53843492063492
8353,Country,Western Pacific,7.07,23.53843492063492
8354,Country,Americas,7.15,23.53843492063492
8355,Country,Americas,7.15,23.53843492063492
8356,Country,Europe,7.15,23.53843492063492
8357,Country,Western Pacific,7.18,23.53843492063492
8358,Country,Americas,7.2,23.53843492063492
8359,Country,Western Pacific,7.22,23.53843492063492
8360,Country,Western Pacific,7.26,23.53843492063492
8361,Country,Western Pacific,7.26,23.53843492063492
8362,Country,Western Pacific,7.26,23.53843492063492
8363,Country,Western Pacific,7.28,23.53843492063492
8364,Country,Western Pacific,7.28,23.53843492063492
8365,Country,Western Pacific,7.3,23.53843492063492
8366,Country,Western Pacific,7.32,23.53843492063492
8367,Country,Western Pacific,7.34,23.53843492063492
8368,Country,Western Pacific,7.34,23.53843492063492
8369,Country,Western Pacific,7.35,23.53843492063492
8370,Country,Western Pacific,7.37,23.53843492063492
8371,Country,Americas,7.38,23.53843492063492
8372,Country,Americas,7.4,23.53843492063492
8373,Country,Western Pacific,7.42,23.53843492063492
8374,Country,Western Pacific,7.42,23.53843492063492
8375,Country,Europe,7.46,23.53843492063492
8376,Country,Western Pacific,7.48,23.53843492063492
8377,Country,Western Pacific,7.53,23.53843492063492
8378,Country,Western Pacific,7.53,23.53843492063492
8379,Country,Americas,7.53,23.53843492063492
8380,Country,Americas,7.55,23.53843492063492
8381,Country,Americas,7.56,23.53843492063492
8382,Country,Western Pacific,7.58,23.53843492063492
8383,Country,Western Pacific,7.58,23.53843492063492
8384,Country,Western Pacific,7.58,23.53843492063492
8385,Country,Western Pacific,7.58,23.53843492063492
8386,Country,Western Pacific,7.61,23.53843492063492
8387,Country,Western Pacific,7.62,23.53843492063492
8388,Country,Americas,7.63,23.53843492063492
8389,Country,Europe,7.65,23.53843492063492
8390,Country,Europe,7.65,23.53843492063492
8391,Country,Western Pacific,7.7,23.53843492063492
8392,Country,Western Pacific,7.7,23.53843492063492
8393,Country,Americas,7.7,23.53843492063492
8394,Country,Western Pacific,7.75,23.53843492063492
8395,Country,Western Pacific,7.75,23.53843492063492
8396,Country,Europe,7.76,23.53843492063492
8397,Country,Western Pacific,7.78,23.53843492063492
8398,Country,Western Pacific,7.78,23.53843492063492
8399,Country,Americas,7.79,23.53843492063492
8400,Country,Western Pacific,7.8,23.53843492063492
8401,Country,Americas,7.85,23.53843492063492
8402,Country,Americas,7.85,23.53843492063492
8403,Country,Europe,7.86,23.53843492063492
8404,Country,Europe,7.87,23.53843492063492
8405,Country,Americas,7.87,23.53843492063492
8406,Country,Europe,7.89,23.53843492063492
8407,Country,Europe,7.9,23.53843492063492
8408,Country,Americas,7.92,23.53843492063492
8409,Country,Americas,7.92,23.53843492063492
8410,Country,Europe,7.98,23.53843492063492
8411,Country,Western Pacific,7.99,23.53843492063492
8412,Country,Western Pacific,7.99,23.53843492063492
8413,Country,Europe,71.8,23.53843492063492
8414,Country,Europe,72.12,23.53843492063492
8415,Country,Europe,75.98,23.53843492063492
8416,Country,Western Pacific,77.65,23.53843492063492
8417,Country,Western Pacific,8.04,23.53843492063492
8418,Country,Europe,8.04,23.53843492063492
8419,Country,Europe,8.05,23.53843492063492
8420,Country,Western Pacific,8.08,23.53843492063492
8421,Country,Western Pacific,8.12,23.53843492063492
8422,Country,Western Pacific,8.17,23.53843492063492
8423,Country,Western Pacific,8.18,23.53843492063492
8424,Country,Americas,8.18,23.53843492063492
8425,Country,Western Pacific,8.19,23.53843492063492
8426,Country,Western Pacific,8.2,23.53843492063492
8427,Country,Western Pacific,8.2,23.53843492063492
8428,Country,Western Pacific,8.23,23.53843492063492
8429,Country,Americas,8.23,23.53843492063492
8430,Country,Western Pacific,8.24,23.53843492063492
8431,Country,Western Pacific,8.26,23.53843492063492
8432,Country,Western Pacific,8.26,23.53843492063492
8433,Country,Europe,8.27,23.53843492063492
8434,Country,Western Pacific,8.28,23.53843492063492
8435,Country,Americas,8.29,23.53843492063492
8436,Country,Americas,8.29,23.53843492063492
8437,Country,Europe,8.32,23.53843492063492
8438,Country,Americas,8.33,23.53843492063492
8439,Country,Americas,8.34,23.53843492063492
8440,Country,Americas,8.37,23.53843492063492
8441,Country,Europe,8.41,23.53843492063492
8442,Country,Western Pacific,8.42,23.53843492063492
8443,Country,Americas,8.45,23.53843492063492
8444,Country,Europe,8.49,23.53843492063492
8445,Country,Americas,8.53,23.53843492063492
8446,Country,Western Pacific,8.54,23.53843492063492
8447,Country,Western Pacific,8.54,23.53843492063492
8448,Country,Americas,8.57,23.53843492063492
8449,Country,Western Pacific,8.63,23.53843492063492
8450,Country,Americas,8.63,23.53843492063492
8451,Country,Western Pacific,8.64,23.53843492063492
8452,Country,Western Pacific,8.69,23.53843492063492
8453,Country,Western Pacific,8.7,23.53843492063492
8454,Country,Western Pacific,8.7,23.53843492063492
8455,Country,Europe,8.74,23.53843492063492
8456,Country,Americas,8.75,23.53843492063492
8457,Country,Western Pacific,8.79,23.53843492063492
8458,Country,Americas,8.84,23.53843492063492
8459,Country,Americas,8.84,23.53843492063492
8460,Country,Western Pacific,8.88,23.53843492063492
8461,Country,Europe,8.89,23.53843492063492
8462,Country,Americas,8.98,23.53843492063492
8463,Country,Eastern Mediterranean,80.45,23.53843492063492
8464,Country,Europe,83.68,23.53843492063492
8465,Country,Eastern Mediterranean,89.57,23.53843492063492
